Trial,participant_id,Block,TACS,Stimulus_name,fMRI_scan_trigger_time,Stimulus_onset,Button,Response,RT,TACS_Stimulus_Phase
109,sub-028,1,iph40Hz,no_stimulus,389363,0,0,NaN,0,330
110,sub-028,1,iph40Hz,LE_lowF3_RE_amb,392363,394133,2,ga,672,210
111,sub-028,1,iph40Hz,LE_highF3_RE_amb,395363,397137,3,da,917,270
112,sub-028,1,iph40Hz,LE_highF3_RE_amb,398363,400125,3,da,683,90
113,sub-028,1,iph40Hz,LE_lowF3_RE_ga,401363,403129,2,ga,638,150
114,sub-028,1,iph40Hz,no_stimulus,404363,0,0,NaN,0,150
115,sub-028,1,iph40Hz,LE_lowF3_RE_amb,407363,409141,2,ga,831,330
116,sub-028,1,iph40Hz,LE_lowF3_RE_ga,410363,412120,2,ga,448,30
117,sub-028,1,iph40Hz,no_stimulus,413363,0,0,NaN,0,30
118,sub-028,1,iph40Hz,LE_lowF3_RE_amb,416363,418120,2,ga,831,30
119,sub-028,1,iph40Hz,LE_highF3_RE_da,419363,421129,2,ga,948,150
120,sub-028,1,iph40Hz,no_stimulus,422363,0,0,NaN,0,150
121,sub-028,1,iph40Hz,LE_lowF3_RE_amb,425363,427141,2,ga,814,330
122,sub-028,1,iph40Hz,LE_lowF3_RE_ga,428363,430125,2,ga,504,90
123,sub-028,1,iph40Hz,no_stimulus,431363,0,0,NaN,0,90
124,sub-028,1,iph40Hz,LE_highF3_RE_amb,434363,436124,2,ga,548,90
125,sub-028,1,iph40Hz,LE_highF3_RE_da,437362,439129,3,da,647,150
126,sub-028,1,iph40Hz,LE_lowF3_RE_ga,440362,442141,2,ga,494,330
127,sub-028,1,iph40Hz,no_stimulus,443362,0,0,NaN,0,330
128,sub-028,1,iph40Hz,no_stimulus,446362,0,0,NaN,0,330
1,sub-028,2,Sham,no_stimulus,36201,0,0,NaN,0,0
2,sub-028,2,Sham,no_stimulus,39201,0,0,NaN,0,0
3,sub-028,2,Sham,LE_lowF3_RE_ga,42201,43969,2,ga,768,210
4,sub-028,2,Sham,LE_lowF3_RE_ga,45201,46956,2,ga,622,30
5,sub-028,2,Sham,LE_highF3_RE_da,48201,49969,3,da,704,210
6,sub-028,2,Sham,LE_highF3_RE_amb,51201,52960,3,da,423,90
7,sub-028,2,Sham,no_stimulus,54201,0,0,NaN,0,90
8,sub-028,2,Sham,LE_lowF3_RE_amb,57201,58969,2,ga,790,210
9,sub-028,2,Sham,no_stimulus,60201,0,0,NaN,0,210
10,sub-028,2,Sham,LE_highF3_RE_amb,63201,64956,3,da,573,30
11,sub-028,2,Sham,LE_lowF3_RE_ga,66201,67960,2,ga,706,90
12,sub-028,2,Sham,no_stimulus,69201,0,0,NaN,0,90
13,sub-028,2,Sham,LE_lowF3_RE_amb,72201,73960,2,ga,760,90
14,sub-028,2,Sham,LE_lowF3_RE_ga,75201,76973,2,ga,459,270
15,sub-028,2,Sham,no_stimulus,78201,0,0,NaN,0,270
16,sub-028,2,Sham,LE_highF3_RE_amb,81201,82973,3,da,734,270
17,sub-028,2,Sham,no_stimulus,84201,0,0,NaN,0,270
18,sub-028,2,Sham,LE_highF3_RE_amb,87201,88964,2,ga,613,150
19,sub-028,2,Sham,LE_lowF3_RE_amb,90201,91973,2,ga,820,270
20,sub-028,2,Sham,LE_highF3_RE_amb,93201,94968,3,da,858,210
21,sub-028,2,Sham,LE_highF3_RE_da,96201,97960,3,da,611,90
22,sub-028,2,Sham,LE_highF3_RE_amb,99201,100973,3,da,650,270
23,sub-028,2,Sham,no_stimulus,102201,0,0,NaN,0,270
24,sub-028,2,Sham,LE_lowF3_RE_amb,105201,106964,2,ga,695,150
25,sub-028,2,Sham,LE_highF3_RE_da,108200,109968,3,da,765,210
26,sub-028,2,Sham,LE_lowF3_RE_amb,111201,112956,2,ga,634,30
27,sub-028,2,Sham,LE_lowF3_RE_amb,114201,115977,2,ga,885,330
28,sub-028,2,Sham,no_stimulus,117200,0,0,NaN,0,330
29,sub-028,2,Sham,LE_highF3_RE_amb,120200,121964,3,da,955,150
30,sub-028,2,Sham,no_stimulus,123200,0,0,NaN,0,150
31,sub-028,2,Sham,LE_lowF3_RE_amb,126200,127972,2,ga,601,270
32,sub-028,2,Sham,LE_highF3_RE_amb,129200,130956,3,da,851,30
33,sub-028,2,Sham,LE_highF3_RE_da,132200,133956,3,da,742,30
34,sub-028,2,Sham,no_stimulus,135200,0,0,NaN,0,30
35,sub-028,2,Sham,LE_lowF3_RE_amb,138200,139968,0,NaN,0,210
36,sub-028,2,Sham,no_stimulus,141200,0,0,NaN,0,210
37,sub-028,2,Sham,LE_lowF3_RE_amb,144200,145956,2,ga,624,30
38,sub-028,2,Sham,LE_lowF3_RE_amb,147200,148964,2,ga,720,150
39,sub-028,2,Sham,no_stimulus,150200,0,0,NaN,0,150
40,sub-028,2,Sham,LE_highF3_RE_amb,153200,154960,3,da,424,90
41,sub-028,2,Sham,LE_highF3_RE_da,156200,157977,3,da,670,330
42,sub-028,2,Sham,no_stimulus,159200,0,0,NaN,0,330
43,sub-028,2,Sham,LE_highF3_RE_amb,162200,163960,3,da,805,90
44,sub-028,2,Sham,LE_lowF3_RE_ga,165200,166956,2,ga,538,30
45,sub-028,2,Sham,no_stimulus,168200,0,0,NaN,0,30
46,sub-028,2,Sham,LE_lowF3_RE_amb,171200,172976,2,ga,790,330
47,sub-028,2,Sham,LE_highF3_RE_amb,174200,175972,3,da,996,270
48,sub-028,2,Sham,LE_lowF3_RE_ga,177200,178968,2,ga,656,210
49,sub-028,2,Sham,no_stimulus,180200,0,0,NaN,0,210
50,sub-028,2,Sham,LE_highF3_RE_amb,183200,184972,2,ga,1124,270
51,sub-028,2,Sham,no_stimulus,186200,0,0,NaN,0,270
52,sub-028,2,Sham,LE_lowF3_RE_amb,189199,190964,2,ga,787,150
53,sub-028,2,Sham,LE_lowF3_RE_amb,192199,193972,2,ga,705,270
54,sub-028,2,Sham,no_stimulus,195199,0,0,NaN,0,270
55,sub-028,2,Sham,LE_highF3_RE_amb,198199,199968,2,ga,823,210
56,sub-028,2,Sham,no_stimulus,201199,0,0,NaN,0,210
57,sub-028,2,Sham,LE_lowF3_RE_amb,204199,205972,2,ga,1144,270
58,sub-028,2,Sham,LE_highF3_RE_amb,207199,208964,3,da,875,150
59,sub-028,2,Sham,LE_lowF3_RE_ga,210199,211964,2,ga,660,150
60,sub-028,2,Sham,no_stimulus,213199,0,0,NaN,0,150
61,sub-028,2,Sham,LE_highF3_RE_amb,216199,217955,3,da,785,30
62,sub-028,2,Sham,LE_highF3_RE_amb,219199,220976,3,da,606,330
63,sub-028,2,Sham,LE_highF3_RE_da,222199,223955,3,da,553,30
64,sub-028,2,Sham,no_stimulus,225199,0,0,NaN,0,30
65,sub-028,2,Sham,LE_highF3_RE_amb,228199,229976,3,da,568,330
66,sub-028,2,Sham,LE_lowF3_RE_ga,231199,232955,2,ga,545,30
67,sub-028,2,Sham,LE_lowF3_RE_amb,234199,235955,3,da,514,30
68,sub-028,2,Sham,no_stimulus,237199,0,0,NaN,0,30
69,sub-028,2,Sham,LE_lowF3_RE_amb,240199,241959,3,da,495,90
70,sub-028,2,Sham,LE_highF3_RE_da,243199,244959,3,da,805,90
71,sub-028,2,Sham,LE_highF3_RE_amb,246199,247968,3,da,870,210
72,sub-028,2,Sham,LE_lowF3_RE_amb,249199,250959,2,ga,556,90
73,sub-028,2,Sham,no_stimulus,252199,0,0,NaN,0,90
74,sub-028,2,Sham,LE_highF3_RE_amb,255199,256959,3,da,657,90
75,sub-028,2,Sham,LE_lowF3_RE_amb,258199,259976,2,ga,525,330
76,sub-028,2,Sham,no_stimulus,261198,0,0,NaN,0,330
77,sub-028,2,Sham,LE_highF3_RE_amb,264198,265976,3,da,639,330
78,sub-028,2,Sham,LE_lowF3_RE_amb,267198,268968,2,ga,725,210
79,sub-028,2,Sham,LE_highF3_RE_da,270198,271976,2,ga,724,330
80,sub-028,2,Sham,LE_highF3_RE_amb,273198,274964,0,NaN,0,150
81,sub-028,2,Sham,no_stimulus,276198,0,0,NaN,0,150
82,sub-028,2,Sham,LE_highF3_RE_amb,279198,280972,3,da,701,270
83,sub-028,2,Sham,no_stimulus,282198,0,0,NaN,0,270
84,sub-028,2,Sham,LE_lowF3_RE_amb,285198,286968,2,ga,656,210
85,sub-028,2,Sham,LE_highF3_RE_da,288198,289972,3,da,511,270
86,sub-028,2,Sham,no_stimulus,291198,0,0,NaN,0,270
87,sub-028,2,Sham,LE_highF3_RE_amb,294198,295955,2,ga,642,30
88,sub-028,2,Sham,LE_highF3_RE_da,297198,298972,3,da,627,270
89,sub-028,2,Sham,LE_lowF3_RE_amb,300198,301967,2,ga,583,210
90,sub-028,2,Sham,no_stimulus,303198,0,0,NaN,0,210
91,sub-028,2,Sham,LE_lowF3_RE_amb,306198,307959,2,ga,776,90
92,sub-028,2,Sham,no_stimulus,309198,0,0,NaN,0,90
93,sub-028,2,Sham,LE_lowF3_RE_amb,312198,313976,2,ga,1027,330
94,sub-028,2,Sham,LE_highF3_RE_amb,315198,316955,3,da,766,30
95,sub-028,2,Sham,LE_lowF3_RE_ga,318198,319976,2,ga,489,330
96,sub-028,2,Sham,no_stimulus,321198,0,0,NaN,0,330
97,sub-028,2,Sham,LE_highF3_RE_amb,324198,325967,3,da,706,210
98,sub-028,2,Sham,LE_highF3_RE_da,327198,328963,3,da,761,150
99,sub-028,2,Sham,no_stimulus,330198,0,0,NaN,0,150
100,sub-028,2,Sham,LE_lowF3_RE_amb,333198,334971,2,ga,623,270
101,sub-028,2,Sham,LE_lowF3_RE_ga,336197,337967,2,ga,633,210
102,sub-028,2,Sham,no_stimulus,339197,0,0,NaN,0,210
103,sub-028,2,Sham,LE_lowF3_RE_amb,342197,343976,2,ga,664,330
104,sub-028,2,Sham,LE_lowF3_RE_ga,345197,346971,2,ga,661,270
105,sub-028,2,Sham,LE_lowF3_RE_amb,348197,349959,2,ga,568,90
106,sub-028,2,Sham,no_stimulus,351197,0,0,NaN,0,90
107,sub-028,2,Sham,LE_highF3_RE_amb,354197,355975,3,da,630,330
108,sub-028,2,Sham,LE_lowF3_RE_amb,357197,358963,2,ga,487,150
109,sub-028,2,Sham,LE_lowF3_RE_ga,360197,361975,2,ga,572,330
110,sub-028,2,Sham,LE_lowF3_RE_ga,363197,364959,2,ga,615,90
111,sub-028,2,Sham,no_stimulus,366197,0,0,NaN,0,90
112,sub-028,2,Sham,LE_lowF3_RE_amb,369197,370963,2,ga,650,150
113,sub-028,2,Sham,no_stimulus,372197,0,0,NaN,0,150
114,sub-028,2,Sham,LE_highF3_RE_amb,375197,376967,3,da,561,210
115,sub-028,2,Sham,LE_lowF3_RE_ga,378197,379963,2,ga,850,150
116,sub-028,2,Sham,no_stimulus,381197,0,0,NaN,0,150
117,sub-028,2,Sham,LE_lowF3_RE_amb,384197,385955,2,ga,574,30
118,sub-028,2,Sham,LE_highF3_RE_amb,387197,388975,2,ga,537,330
119,sub-028,2,Sham,LE_highF3_RE_da,390197,391963,3,da,580,150
120,sub-028,2,Sham,LE_highF3_RE_amb,393197,394959,3,da,633,90
121,sub-028,2,Sham,no_stimulus,396197,0,0,NaN,0,90
122,sub-028,2,Sham,LE_highF3_RE_amb,399197,400963,3,da,481,150
123,sub-028,2,Sham,no_stimulus,402197,0,0,NaN,0,150
124,sub-028,2,Sham,LE_lowF3_RE_amb,405196,406954,2,ga,652,30
125,sub-028,2,Sham,LE_highF3_RE_da,408197,409971,3,da,579,270
126,sub-028,2,Sham,LE_highF3_RE_da,411197,412959,3,da,1050,90
127,sub-028,2,Sham,no_stimulus,414196,0,0,NaN,0,90
128,sub-028,2,Sham,no_stimulus,417196,0,0,NaN,0,90
1,sub-028,3,aph40Hz,no_stimulus,36699,0,0,NaN,0,0
2,sub-028,3,aph40Hz,no_stimulus,39699,0,0,NaN,0,0
3,sub-028,3,aph40Hz,LE_highF3_RE_da,42699,44475,3,da,1010,330
4,sub-028,3,aph40Hz,LE_highF3_RE_da,45699,47454,3,da,671,30
5,sub-028,3,aph40Hz,LE_lowF3_RE_amb,48699,50454,2,ga,424,30
6,sub-028,3,aph40Hz,LE_highF3_RE_amb,51699,53454,3,da,571,30
7,sub-028,3,aph40Hz,no_stimulus,54699,0,0,NaN,0,30
8,sub-028,3,aph40Hz,LE_highF3_RE_amb,57699,59471,3,da,685,270
9,sub-028,3,aph40Hz,LE_lowF3_RE_amb,60699,62471,2,ga,470,270
10,sub-028,3,aph40Hz,no_stimulus,63699,0,0,NaN,0,270
11,sub-028,3,aph40Hz,LE_highF3_RE_amb,66699,68466,3,da,703,210
12,sub-028,3,aph40Hz,LE_lowF3_RE_amb,69699,71454,2,ga,694,30
13,sub-028,3,aph40Hz,LE_highF3_RE_amb,72699,74466,2,ga,946,210
14,sub-028,3,aph40Hz,LE_lowF3_RE_ga,75699,77475,2,ga,713,330
15,sub-028,3,aph40Hz,no_stimulus,78699,0,0,NaN,0,330
16,sub-028,3,aph40Hz,LE_highF3_RE_amb,81699,83462,3,da,704,150
17,sub-028,3,aph40Hz,LE_lowF3_RE_ga,84699,86466,2,ga,595,210
18,sub-028,3,aph40Hz,no_stimulus,87698,0,0,NaN,0,210
19,sub-028,3,aph40Hz,LE_highF3_RE_amb,90698,92470,3,da,1082,270
20,sub-028,3,aph40Hz,LE_highF3_RE_da,93698,95454,3,da,492,30
21,sub-028,3,aph40Hz,LE_highF3_RE_amb,96698,98474,3,da,439,330
22,sub-028,3,aph40Hz,no_stimulus,99698,0,0,NaN,0,330
23,sub-028,3,aph40Hz,LE_lowF3_RE_amb,102698,104466,2,ga,772,210
24,sub-028,3,aph40Hz,LE_lowF3_RE_amb,105698,107474,2,ga,561,330
25,sub-028,3,aph40Hz,LE_highF3_RE_da,108698,110474,3,da,497,330
26,sub-028,3,aph40Hz,no_stimulus,111698,0,0,NaN,0,330
27,sub-028,3,aph40Hz,LE_highF3_RE_amb,114698,116454,2,ga,951,30
28,sub-028,3,aph40Hz,no_stimulus,117698,0,0,NaN,0,30
29,sub-028,3,aph40Hz,LE_lowF3_RE_amb,120698,122462,2,ga,685,150
30,sub-028,3,aph40Hz,LE_highF3_RE_da,123698,125470,3,da,628,270
31,sub-028,3,aph40Hz,no_stimulus,126698,0,0,NaN,0,270
32,sub-028,3,aph40Hz,LE_lowF3_RE_amb,129698,131458,2,ga,747,90
33,sub-028,3,aph40Hz,no_stimulus,132698,0,0,NaN,0,90
34,sub-028,3,aph40Hz,LE_highF3_RE_amb,135698,137458,3,da,764,90
35,sub-028,3,aph40Hz,LE_lowF3_RE_ga,138698,140470,2,ga,507,270
36,sub-028,3,aph40Hz,no_stimulus,141698,0,0,NaN,0,270
37,sub-028,3,aph40Hz,LE_highF3_RE_amb,144698,146453,2,ga,823,30
38,sub-028,3,aph40Hz,LE_highF3_RE_amb,147698,149462,3,da,874,150
39,sub-028,3,aph40Hz,no_stimulus,150698,0,0,NaN,0,150
40,sub-028,3,aph40Hz,LE_highF3_RE_amb,153698,155462,3,da,488,150
41,sub-028,3,aph40Hz,LE_lowF3_RE_ga,156698,158462,2,ga,568,150
42,sub-028,3,aph40Hz,LE_lowF3_RE_amb,159698,161466,2,ga,657,210
43,sub-028,3,aph40Hz,no_stimulus,162697,0,0,NaN,0,210
44,sub-028,3,aph40Hz,LE_lowF3_RE_amb,165697,167453,2,ga,621,30
45,sub-028,3,aph40Hz,LE_lowF3_RE_amb,168697,170474,2,ga,550,330
46,sub-028,3,aph40Hz,LE_lowF3_RE_ga,171697,173453,2,ga,447,30
47,sub-028,3,aph40Hz,no_stimulus,174697,0,0,NaN,0,30
48,sub-028,3,aph40Hz,LE_lowF3_RE_amb,177697,179466,2,ga,908,210
49,sub-028,3,aph40Hz,no_stimulus,180697,0,0,NaN,0,210
50,sub-028,3,aph40Hz,LE_lowF3_RE_amb,183697,185457,2,ga,730,90
51,sub-028,3,aph40Hz,LE_highF3_RE_da,186697,188453,3,da,520,30
52,sub-028,3,aph40Hz,LE_highF3_RE_amb,189697,191470,3,da,451,270
53,sub-028,3,aph40Hz,LE_lowF3_RE_amb,192697,194457,2,ga,634,90
54,sub-028,3,aph40Hz,LE_highF3_RE_da,195697,197470,3,da,899,270
55,sub-028,3,aph40Hz,no_stimulus,198697,0,0,NaN,0,270
56,sub-028,3,aph40Hz,LE_lowF3_RE_amb,201697,203474,2,ga,702,330
57,sub-028,3,aph40Hz,LE_lowF3_RE_ga,204697,206457,2,ga,835,90
58,sub-028,3,aph40Hz,no_stimulus,207697,0,0,NaN,0,90
59,sub-028,3,aph40Hz,LE_lowF3_RE_amb,210697,212466,2,ga,885,210
60,sub-028,3,aph40Hz,no_stimulus,213697,0,0,NaN,0,210
61,sub-028,3,aph40Hz,LE_lowF3_RE_amb,216697,218470,2,ga,707,270
62,sub-028,3,aph40Hz,LE_lowF3_RE_amb,219697,221457,2,ga,639,90
63,sub-028,3,aph40Hz,LE_highF3_RE_amb,222697,224470,2,ga,727,270
64,sub-028,3,aph40Hz,LE_highF3_RE_da,225697,227461,0,NaN,0,150
65,sub-028,3,aph40Hz,no_stimulus,228697,0,0,NaN,0,150
66,sub-028,3,aph40Hz,LE_lowF3_RE_amb,231697,233470,2,ga,591,270
67,sub-028,3,aph40Hz,LE_highF3_RE_amb,234696,236457,2,ga,694,90
68,sub-028,3,aph40Hz,LE_highF3_RE_da,237696,239457,3,da,519,90
69,sub-028,3,aph40Hz,LE_lowF3_RE_amb,240696,242461,2,ga,637,150
70,sub-028,3,aph40Hz,LE_highF3_RE_amb,243696,245457,2,ga,621,90
71,sub-028,3,aph40Hz,LE_highF3_RE_amb,246696,248461,2,ga,798,150
72,sub-028,3,aph40Hz,LE_lowF3_RE_ga,249696,251474,2,ga,745,330
73,sub-028,3,aph40Hz,no_stimulus,252696,0,0,NaN,0,330
74,sub-028,3,aph40Hz,LE_highF3_RE_amb,255696,257474,2,ga,784,330
75,sub-028,3,aph40Hz,LE_highF3_RE_amb,258696,260465,2,ga,582,210
76,sub-028,3,aph40Hz,LE_lowF3_RE_ga,261696,263469,2,ga,504,270
77,sub-028,3,aph40Hz,no_stimulus,264696,0,0,NaN,0,270
78,sub-028,3,aph40Hz,LE_lowF3_RE_amb,267696,269461,2,ga,694,150
79,sub-028,3,aph40Hz,no_stimulus,270696,0,0,NaN,0,150
80,sub-028,3,aph40Hz,LE_highF3_RE_amb,273696,275457,2,ga,998,90
81,sub-028,3,aph40Hz,no_stimulus,276696,0,0,NaN,0,90
82,sub-028,3,aph40Hz,LE_highF3_RE_amb,279696,281465,3,da,942,210
83,sub-028,3,aph40Hz,no_stimulus,282696,0,0,NaN,0,210
84,sub-028,3,aph40Hz,LE_lowF3_RE_amb,285696,287469,2,ga,632,270
85,sub-028,3,aph40Hz,LE_lowF3_RE_amb,288696,290461,2,ga,525,150
86,sub-028,3,aph40Hz,no_stimulus,291696,0,0,NaN,0,150
87,sub-028,3,aph40Hz,LE_highF3_RE_amb,294696,296473,2,ga,668,330
88,sub-028,3,aph40Hz,LE_lowF3_RE_amb,297696,299465,2,ga,455,210
89,sub-028,3,aph40Hz,no_stimulus,300696,0,0,NaN,0,210
90,sub-028,3,aph40Hz,LE_lowF3_RE_amb,303696,305473,2,ga,514,330
91,sub-028,3,aph40Hz,no_stimulus,306696,0,0,NaN,0,330
92,sub-028,3,aph40Hz,LE_lowF3_RE_amb,309695,311461,2,ga,435,150
93,sub-028,3,aph40Hz,LE_lowF3_RE_amb,312695,314469,2,ga,614,270
94,sub-028,3,aph40Hz,no_stimulus,315695,0,0,NaN,0,270
95,sub-028,3,aph40Hz,LE_highF3_RE_amb,318695,320461,2,ga,610,150
96,sub-028,3,aph40Hz,LE_highF3_RE_amb,321695,323473,2,ga,552,330
97,sub-028,3,aph40Hz,LE_highF3_RE_da,324695,326473,2,ga,659,330
98,sub-028,3,aph40Hz,no_stimulus,327695,0,0,NaN,0,330
99,sub-028,3,aph40Hz,LE_highF3_RE_amb,330695,332473,2,ga,554,330
100,sub-028,3,aph40Hz,LE_lowF3_RE_ga,333695,335457,2,ga,506,90
101,sub-028,3,aph40Hz,no_stimulus,336695,0,0,NaN,0,90
102,sub-028,3,aph40Hz,LE_highF3_RE_amb,339695,341452,2,ga,634,30
103,sub-028,3,aph40Hz,LE_highF3_RE_da,342695,344465,2,ga,664,210
104,sub-028,3,aph40Hz,no_stimulus,345695,0,0,NaN,0,210
105,sub-028,3,aph40Hz,LE_lowF3_RE_amb,348695,350457,2,ga,630,90
106,sub-028,3,aph40Hz,LE_lowF3_RE_ga,351695,353452,2,ga,535,30
107,sub-028,3,aph40Hz,no_stimulus,354695,0,0,NaN,0,30
108,sub-028,3,aph40Hz,LE_highF3_RE_amb,357695,359469,2,ga,653,270
109,sub-028,3,aph40Hz,LE_highF3_RE_da,360695,362461,2,ga,627,150
110,sub-028,3,aph40Hz,no_stimulus,363695,0,0,NaN,0,150
111,sub-028,3,aph40Hz,LE_lowF3_RE_amb,366695,368452,2,ga,613,30
112,sub-028,3,aph40Hz,LE_highF3_RE_da,369695,371456,3,da,570,90
113,sub-028,3,aph40Hz,no_stimulus,372695,0,0,NaN,0,90
114,sub-028,3,aph40Hz,LE_lowF3_RE_amb,375695,377452,2,ga,602,30
115,sub-028,3,aph40Hz,LE_highF3_RE_amb,378695,380452,2,ga,532,30
116,sub-028,3,aph40Hz,LE_highF3_RE_da,381694,383465,3,da,657,210
117,sub-028,3,aph40Hz,no_stimulus,384695,0,0,NaN,0,210
118,sub-028,3,aph40Hz,LE_lowF3_RE_amb,387694,389473,2,ga,673,330
119,sub-028,3,aph40Hz,LE_lowF3_RE_ga,390694,392460,2,ga,661,150
120,sub-028,3,aph40Hz,no_stimulus,393694,0,0,NaN,0,150
121,sub-028,3,aph40Hz,LE_highF3_RE_amb,396694,398456,2,ga,832,90
122,sub-028,3,aph40Hz,LE_lowF3_RE_ga,399694,401464,2,ga,548,210
123,sub-028,3,aph40Hz,no_stimulus,402694,0,0,NaN,0,210
124,sub-028,3,aph40Hz,LE_highF3_RE_amb,405694,407465,3,da,576,210
125,sub-028,3,aph40Hz,LE_lowF3_RE_ga,408694,410456,2,ga,521,90
126,sub-028,3,aph40Hz,LE_lowF3_RE_ga,411694,413460,2,ga,657,150
127,sub-028,3,aph40Hz,no_stimulus,414694,0,0,NaN,0,150
128,sub-028,3,aph40Hz,no_stimulus,417694,0,0,NaN,0,150
1,sub-028,4,Sham,no_stimulus,35631,0,0,NaN,0,0
2,sub-028,4,Sham,no_stimulus,38631,0,0,NaN,0,0
3,sub-028,4,Sham,LE_highF3_RE_da,41631,43394,3,da,764,150
4,sub-028,4,Sham,LE_lowF3_RE_ga,44631,46386,2,ga,737,30
5,sub-028,4,Sham,LE_highF3_RE_amb,47631,49386,3,da,675,30
6,sub-028,4,Sham,LE_highF3_RE_da,50631,52402,3,da,501,270
7,sub-028,4,Sham,no_stimulus,53630,0,0,NaN,0,270
8,sub-028,4,Sham,LE_highF3_RE_amb,56630,58390,3,da,533,90
9,sub-028,4,Sham,no_stimulus,59630,0,0,NaN,0,90
10,sub-028,4,Sham,LE_highF3_RE_amb,62630,64390,3,da,793,90
11,sub-028,4,Sham,no_stimulus,65630,0,0,NaN,0,90
12,sub-028,4,Sham,LE_lowF3_RE_amb,68630,70390,2,ga,919,90
13,sub-028,4,Sham,LE_lowF3_RE_amb,71630,73394,3,da,628,150
14,sub-028,4,Sham,LE_highF3_RE_da,74630,76390,3,da,552,90
15,sub-028,4,Sham,no_stimulus,77630,0,0,NaN,0,90
16,sub-028,4,Sham,LE_lowF3_RE_amb,80630,82385,2,ga,781,30
17,sub-028,4,Sham,LE_highF3_RE_amb,83630,85406,3,da,514,330
18,sub-028,4,Sham,LE_lowF3_RE_ga,86630,88406,2,ga,940,330
19,sub-028,4,Sham,no_stimulus,89630,0,0,NaN,0,330
20,sub-028,4,Sham,LE_highF3_RE_amb,92630,94406,2,ga,842,330
21,sub-028,4,Sham,no_stimulus,95630,0,0,NaN,0,330
22,sub-028,4,Sham,LE_highF3_RE_amb,98630,100406,3,da,751,330
23,sub-028,4,Sham,LE_lowF3_RE_amb,101630,103385,3,da,711,30
24,sub-028,4,Sham,LE_lowF3_RE_ga,104630,106398,2,ga,656,210
25,sub-028,4,Sham,no_stimulus,107630,0,0,NaN,0,210
26,sub-028,4,Sham,LE_highF3_RE_amb,110630,112402,2,ga,768,270
27,sub-028,4,Sham,no_stimulus,113630,0,0,NaN,0,270
28,sub-028,4,Sham,LE_lowF3_RE_amb,116630,118394,2,ga,770,150
29,sub-028,4,Sham,LE_lowF3_RE_amb,119630,121389,2,ga,657,90
30,sub-028,4,Sham,LE_lowF3_RE_ga,122630,124389,2,ga,717,90
31,sub-028,4,Sham,LE_lowF3_RE_ga,125629,127394,2,ga,510,150
32,sub-028,4,Sham,no_stimulus,128629,0,0,NaN,0,150
33,sub-028,4,Sham,LE_lowF3_RE_amb,131629,133389,2,ga,557,90
34,sub-028,4,Sham,LE_highF3_RE_amb,134629,136398,3,da,887,210
35,sub-028,4,Sham,LE_lowF3_RE_ga,137629,139402,2,ga,570,270
36,sub-028,4,Sham,no_stimulus,140629,0,0,NaN,0,270
37,sub-028,4,Sham,LE_lowF3_RE_amb,143629,145393,2,ga,681,150
38,sub-028,4,Sham,no_stimulus,146629,0,0,NaN,0,150
39,sub-028,4,Sham,LE_highF3_RE_amb,149629,151406,3,da,844,330
40,sub-028,4,Sham,LE_highF3_RE_da,152629,154389,3,da,580,90
41,sub-028,4,Sham,LE_highF3_RE_amb,155629,157389,2,ga,916,90
42,sub-028,4,Sham,LE_highF3_RE_amb,158629,160402,3,da,751,270
43,sub-028,4,Sham,LE_lowF3_RE_ga,161629,163406,2,ga,684,330
44,sub-028,4,Sham,no_stimulus,164629,0,0,NaN,0,330
45,sub-028,4,Sham,LE_lowF3_RE_amb,167629,169402,2,ga,812,270
46,sub-028,4,Sham,no_stimulus,170629,0,0,NaN,0,270
47,sub-028,4,Sham,LE_lowF3_RE_amb,173629,175406,2,ga,1037,330
48,sub-028,4,Sham,LE_highF3_RE_amb,176629,178406,3,da,879,330
49,sub-028,4,Sham,no_stimulus,179629,0,0,NaN,0,330
50,sub-028,4,Sham,LE_lowF3_RE_amb,182629,184385,2,ga,1116,30
51,sub-028,4,Sham,LE_highF3_RE_da,185629,187385,2,ga,578,30
52,sub-028,4,Sham,no_stimulus,188629,0,0,NaN,0,30
53,sub-028,4,Sham,LE_highF3_RE_amb,191629,193397,3,da,1121,210
54,sub-028,4,Sham,LE_highF3_RE_amb,194629,196393,3,da,548,150
55,sub-028,4,Sham,LE_highF3_RE_da,197629,199393,3,da,600,150
56,sub-028,4,Sham,no_stimulus,200629,0,0,NaN,0,150
57,sub-028,4,Sham,LE_lowF3_RE_amb,203628,205406,2,ga,904,330
58,sub-028,4,Sham,LE_highF3_RE_amb,206628,208385,3,da,558,30
59,sub-028,4,Sham,LE_lowF3_RE_amb,209628,211393,2,ga,573,150
60,sub-028,4,Sham,no_stimulus,212628,0,0,NaN,0,150
61,sub-028,4,Sham,LE_highF3_RE_amb,215628,217389,3,da,998,90
62,sub-028,4,Sham,no_stimulus,218628,0,0,NaN,0,90
63,sub-028,4,Sham,LE_highF3_RE_amb,221628,223393,3,da,593,150
64,sub-028,4,Sham,LE_lowF3_RE_amb,224628,226385,2,ga,657,30
65,sub-028,4,Sham,LE_lowF3_RE_amb,227628,229397,2,ga,866,210
66,sub-028,4,Sham,LE_highF3_RE_da,230628,232397,3,da,449,210
67,sub-028,4,Sham,no_stimulus,233628,0,0,NaN,0,210
68,sub-028,4,Sham,LE_highF3_RE_amb,236628,238385,3,da,573,30
